TIME	OPEN	CLOSE	HIGH	LOW	VOLUME
1265770800	1.71837	1.71084	1.72884	1.70042	0.0
1265774400	1.71084	1.72008	1.7202	1.71073	0.0
1265778000	1.72008	1.75774	1.76093	1.71696	0.0
1265781600	1.75774	1.76107	1.76845	1.75038	0.0
1265785200	1.76107	1.76075	1.76556	1.75627	0.0
1265788800	1.76075	1.78358	1.78586	1.75851	0.0
1265792400	1.78358	1.78807	1.79112	1.78053	0.0
1265796000	1.78807	1.75683	1.79636	1.74869	0.0
1265799600	1.75683	1.76933	1.77803	1.74818	0.0
1265803200	1.76933	1.75522	1.77184	1.75273	0.0
1265806800	1.75522	1.73592	1.76318	1.72805	0.0
1265810400	1.73592	1.73122	1.73845	1.72869	0.0
1265814000	1.73122	1.69958	1.7315	1.6993	0.0
1265817600	1.69958	1.74641	1.75068	1.69543	0.0
1265821200	1.74641	1.71676	1.75432	1.70898	0.0
1265824800	1.71676	1.72631	1.75109	1.69211	0.0
1265828400	1.72631	1.70618	1.72935	1.70318	0.0
1265832000	1.70618	1.70796	1.722	1.69216	0.0
1265835600	1.70796	1.68738	1.71387	1.68154	0.0
1265839200	1.68738	1.65992	1.69661	1.65083	0.0
1265842800	1.65992	1.64445	1.67484	1.62967	0.0
1265846400	1.64445	1.63578	1.64974	1.63052	0.0
1265850000	1.63578	1.63924	1.64347	1.63156	0.0
1265853600	1.63924	1.67183	1.68241	1.62887	0.0
1265857200	1.67183	1.65312	1.68713	1.63799	0.0
1265860800	1.65312	1.65085	1.65463	1.64935	0.0
1265864400	1.65085	1.65848	1.66287	1.64647	0.0
1265868000	1.65848	1.65401	1.6594	1.65309	0.0
1265871600	1.65401	1.65045	1.65941	1.64506	0.0
1265875200	1.65045	1.64574	1.65727	1.63894	0.0
1265878800	1.64574	1.64238	1.65158	1.63656	0.0
1265882400	1.64238	1.647	1.65762	1.6318	0.0
1265886000	1.647	1.63867	1.66302	1.62274	0.0
1265889600	1.63867	1.59871	1.64353	1.59397	0.0
1265893200	1.59871	1.63751	1.64646	1.58997	0.0
1265896800	1.63751	1.62413	1.65164	1.61012	0.0
1265900400	1.62413	1.61789	1.6365	1.60557	0.0
1265904000	1.61789	1.61008	1.62174	1.60625	0.0
1265907600	1.61008	1.61847	1.62117	1.6074	0.0
1265911200	1.61847	1.61696	1.62845	1.60699	0.0
1265914800	1.61696	1.56744	1.61878	1.56568	0.0
1265918400	1.56744	1.54872	1.57785	1.53843	0.0
1265922000	1.54872	1.53399	1.55244	1.53031	0.0
1265925600	1.53399	1.51029	1.53543	1.50888	0.0
1265929200	1.51029	1.48448	1.51332	1.4815	0.0
1265932800	1.48448	1.48777	1.49171	1.48055	0.0
1265936400	1.48777	1.47384	1.49747	1.46423	0.0
1265940000	1.47384	1.45362	1.47452	1.45294	0.0
1265943600	1.45362	1.4624	1.46638	1.44966	0.0
1265947200	1.4624	1.45848	1.4649	1.45598	0.0
1265950800	1.45848	1.45331	1.47116	1.44068	0.0
1265954400	1.45331	1.44621	1.46209	1.43747	0.0
1265958000	1.44621	1.4358	1.44684	1.43517	0.0
1265961600	1.4358	1.41082	1.43973	1.40696	0.0
1265965200	1.41082	1.41149	1.41841	1.40391	0.0
1265968800	1.41149	1.39276	1.41668	1.38765	0.0
1265972400	1.39276	1.38477	1.39533	1.38222	0.0
1265976000	1.38477	1.37666	1.39639	1.36511	0.0
1265979600	1.37666	1.36733	1.38759	1.35647	0.0
1265983200	1.36733	1.36533	1.37668	1.35599	0.0
1265986800	1.36533	1.35056	1.36845	1.34747	0.0
1265990400	1.35056	1.35408	1.35726	1.3474	0.0
1265994000	1.35408	1.33933	1.35699	1.33646	0.0
1265997600	1.33933	1.35091	1.35384	1.33642	0.0
1266001200	1.35091	1.35766	1.36022	1.34836	0.0
1266004800	1.35766	1.35447	1.36208	1.35006	0.0
1266008400	1.35447	1.36869	1.38529	1.33805	0.0
1266012000	1.36869	1.3677	1.37839	1.35801	0.0
1266015600	1.3677	1.36373	1.36795	1.36348	0.0
1266019200	1.36373	1.37091	1.3782	1.35648	0.0
1266022800	1.37091	1.37174	1.38473	1.35793	0.0
1266026400	1.37174	1.36956	1.37311	1.36819	0.0
1266030000	1.36956	1.40903	1.41652	1.36227	0.0
1266033600	1.40903	1.44112	1.44872	1.40159	0.0
1266037200	1.44112	1.44597	1.44965	1.43745	0.0
1266040800	1.44597	1.43729	1.45768	1.42564	0.0
1266044400	1.43729	1.44615	1.45317	1.43032	0.0
1266048000	1.44615	1.4567	1.4687	1.43424	0.0
1266051600	1.4567	1.40711	1.4622	1.40181	0.0
1266055200	1.40711	1.42085	1.43245	1.39563	0.0
1266058800	1.42085	1.41844	1.42127	1.41802	0.0
1266062400	1.41844	1.43878	1.44123	1.41602	0.0
1266066000	1.43878	1.43108	1.44997	1.41994	0.0
1266069600	1.43108	1.43128	1.44631	1.41604	0.0
1266073200	1.43128	1.40281	1.43618	1.39801	0.0
1266076800	1.40281	1.40695	1.41324	1.39654	0.0
1266080400	1.40695	1.38987	1.42203	1.37497	0.0
1266084000	1.38987	1.40917	1.41415	1.38496	0.0
1266087600	1.40917	1.45951	1.4608	1.40793	0.0
1266091200	1.45951	1.43286	1.46231	1.43012	0.0
1266094800	1.43286	1.43087	1.43697	1.42676	0.0
1266098400	1.43087	1.44128	1.45409	1.41815	0.0
1266102000	1.44128	1.45171	1.45346	1.43954	0.0
1266105600	1.45171	1.50005	1.51226	1.4399	0.0
1266109200	1.50005	1.50694	1.51721	1.48983	0.0
1266112800	1.50694	1.50462	1.51682	1.49475	0.0
1266116400	1.50462	1.49773	1.50491	1.49744	0.0
1266120000	1.49773	1.49026	1.50117	1.48685	0.0
1266123600	1.49026	1.50782	1.51657	1.48162	0.0
1266127200	1.50782	1.4964	1.51152	1.49273	0.0
1266130800	1.4964	1.47899	1.50195	1.4735	0.0
1266134400	1.47899	1.47025	1.48888	1.46042	0.0
1266138000	1.47025	1.48492	1.48743	1.46777	0.0
1266141600	1.48492	1.49855	1.50113	1.48236	0.0
1266145200	1.49855	1.50888	1.51283	1.49463	0.0
1266148800	1.50888	1.51122	1.51864	1.50148	0.0
1266152400	1.51122	1.50361	1.51318	1.50166	0.0
1266156000	1.50361	1.52338	1.53598	1.49117	0.0
1266159600	1.52338	1.51235	1.52484	1.5109	0.0
1266163200	1.51235	1.50841	1.51605	1.50471	0.0
1266166800	1.50841	1.52711	1.5284	1.50714	0.0
1266170400	1.52711	1.54182	1.54688	1.5221	0.0
1266174000	1.54182	1.52757	1.55178	1.5177	0.0
1266177600	1.52757	1.55837	1.57247	1.51375	0.0
1266181200	1.55837	1.53031	1.5603	1.52842	0.0
1266184800	1.53031	1.54647	1.55561	1.52127	0.0
1266188400	1.54647	1.53692	1.551	1.53242	0.0
1266192000	1.53692	1.54543	1.55191	1.53048	0.0
1266195600	1.54543	1.51915	1.54918	1.51546	0.0
1266199200	1.51915	1.54864	1.55722	1.51073	0.0
1266202800	1.54864	1.55023	1.55498	1.54389	0.0
1266206400	1.55023	1.55892	1.57203	1.53719	0.0
1266210000	1.55892	1.56371	1.5732	1.54945	0.0
1266213600	1.56371	1.54533	1.5728	1.53634	0.0
1266217200	1.54533	1.52769	1.54665	1.52639	0.0
1266220800	1.52769	1.49557	1.53584	1.48759	0.0
1266224400	1.49557	1.51185	1.52133	1.48619	0.0
1266228000	1.51185	1.54517	1.55154	1.50562	0.0
1266231600	1.54517	1.55173	1.55877	1.53815	0.0
1266235200	1.55173	1.55866	1.56316	1.54726	0.0
1266238800	1.55866	1.54967	1.5697	1.5387	0.0
1266242400	1.54967	1.53902	1.55304	1.53567	0.0
1266246000	1.53902	1.53423	1.55404	1.51926	0.0
1266249600	1.53423	1.536	1.55223	1.51802	0.0
1266253200	1.536	1.56169	1.56876	1.52904	0.0
1266256800	1.56169	1.56561	1.56954	1.55777	0.0
1266260400	1.56561	1.57795	1.58804	1.55561	0.0
1266264000	1.57795	1.57582	1.59684	1.55695	0.0
1266267600	1.57582	1.59024	1.59486	1.57123	0.0
1266271200	1.59024	1.59236	1.59342	1.58918	0.0
1266274800	1.59236	1.58255	1.60198	1.57299	0.0
1266278400	1.58255	1.56328	1.60064	1.54541	0.0
1266282000	1.56328	1.57017	1.57053	1.56293	0.0
1266285600	1.57017	1.5816	1.58474	1.56706	0.0
1266289200	1.5816	1.58659	1.58856	1.57964	0.0
1266292800	1.58659	1.5934	1.5972	1.5828	0.0
1266296400	1.5934	1.61019	1.61224	1.59137	0.0
1266300000	1.61019	1.60467	1.6151	1.59977	0.0
1266303600	1.60467	1.59273	1.6149	1.58257	0.0
1266307200	1.59273	1.58563	1.595	1.58337	0.0
1266310800	1.58563	1.62584	1.63344	1.57822	0.0
1266314400	1.62584	1.65981	1.66018	1.62547	0.0
1266318000	1.65981	1.68556	1.69561	1.6499	0.0
1266321600	1.68556	1.70554	1.71867	1.67258	0.0
1266325200	1.70554	1.72739	1.73319	1.69982	0.0
1266328800	1.72739	1.69375	1.73573	1.68557	0.0
1266332400	1.69375	1.71468	1.72748	1.68111	0.0
1266336000	1.71468	1.72255	1.73131	1.70597	0.0
1266339600	1.72255	1.70663	1.73071	1.69855	0.0
1266343200	1.70663	1.70304	1.70838	1.70129	0.0
1266346800	1.70304	1.67943	1.71496	1.66768	0.0
1266350400	1.67943	1.67428	1.6808	1.67292	0.0
1266354000	1.67428	1.68124	1.68409	1.67145	0.0
1266357600	1.68124	1.68642	1.69256	1.67512	0.0
1266361200	1.68642	1.68188	1.68662	1.68169	0.0
1266364800	1.68188	1.6911	1.69216	1.68082	0.0
1266368400	1.6911	1.66484	1.69427	1.66171	0.0
1266372000	1.66484	1.67286	1.68757	1.65019	0.0
1266375600	1.67286	1.66692	1.68604	1.65378	0.0
1266379200	1.66692	1.6839	1.6917	1.65919	0.0
1266382800	1.6839	1.67957	1.69065	1.67283	0.0
1266386400	1.67957	1.70493	1.71101	1.67358	0.0
1266390000	1.70493	1.69645	1.7073	1.6941	0.0
1266393600	1.69645	1.69759	1.698	1.69605	0.0
1266397200	1.69759	1.68566	1.70325	1.68004	0.0
1266400800	1.68566	1.70217	1.71085	1.67706	0.0
1266404400	1.70217	1.69979	1.70329	1.69867	0.0
1266408000	1.69979	1.73521	1.74562	1.68959	0.0
1266411600	1.73521	1.75987	1.7633	1.73182	0.0
1266415200	1.75987	1.76807	1.77767	1.75031	0.0
1266418800	1.76807	1.76863	1.78285	1.75385	0.0
1266422400	1.76863	1.72784	1.78613	1.71074	0.0
1266426000	1.72784	1.72531	1.7409	1.71226	0.0
1266429600	1.72531	1.7228	1.73104	1.71708	0.0
1266433200	1.7228	1.73433	1.73599	1.72116	0.0
1266436800	1.73433	1.75198	1.77221	1.71431	0.0
1266440400	1.75198	1.78846	1.79624	1.74435	0.0
1266444000	1.78846	1.79352	1.80704	1.77497	0.0
1266447600	1.79352	1.7781	1.81136	1.76041	0.0
1266451200	1.7781	1.82917	1.84029	1.76728	0.0
1266454800	1.82917	1.82065	1.83019	1.81963	0.0
1266458400	1.82065	1.83272	1.83744	1.81597	0.0
1266462000	1.83272	1.84713	1.8542	1.82571	0.0
1266465600	1.84713	1.84512	1.85321	1.83904	0.0
1266469200	1.84512	1.84578	1.85663	1.83427	0.0
1266472800	1.84578	1.84196	1.84638	1.84136	0.0
1266476400	1.84196	1.86073	1.86589	1.83686	0.0
1266480000	1.86073	1.83745	1.86533	1.83291	0.0
1266483600	1.83745	1.80428	1.85949	1.78264	0.0
1266487200	1.80428	1.83161	1.83225	1.80364	0.0
1266490800	1.83161	1.79887	1.83833	1.79227	0.0
1266494400	1.79887	1.81065	1.81261	1.79692	0.0
1266498000	1.81065	1.79182	1.81616	1.78637	0.0
1266501600	1.79182	1.8055	1.81938	1.77804	0.0
1266505200	1.8055	1.78099	1.80643	1.78008	0.0
1266508800	1.78099	1.79245	1.79559	1.77786	0.0
1266512400	1.79245	1.78797	1.79796	1.78247	0.0
1266516000	1.78797	1.78216	1.82366	1.74658	0.0
1266519600	1.78216	1.7915	1.80972	1.76403	0.0
1266523200	1.7915	1.80859	1.81595	1.78421	0.0
1266526800	1.80859	1.79822	1.82122	1.78566	0.0
1266530400	1.79822	1.8031	1.80537	1.79595	0.0
1266534000	1.8031	1.78347	1.80497	1.78162	0.0
1266537600	1.78347	1.75084	1.79506	1.73946	0.0
1266541200	1.75084	1.74874	1.75757	1.74201	0.0
1266544800	1.74874	1.76766	1.77014	1.74628	0.0
1266548400	1.76766	1.79572	1.7997	1.76374	0.0
1266552000	1.79572	1.7817	1.79928	1.77817	0.0
1266555600	1.7817	1.74996	1.7952	1.7367	0.0
1266559200	1.74996	1.76787	1.77919	1.73875	0.0
1266562800	1.76787	1.75461	1.78426	1.73833	0.0
1266566400	1.75461	1.76546	1.76836	1.75173	0.0
1266570000	1.76546	1.76181	1.76865	1.75863	0.0
1266573600	1.76181	1.76141	1.77853	1.74469	0.0
1266577200	1.76141	1.76297	1.77358	1.75081	0.0
1266580800	1.76297	1.77699	1.79137	1.74871	0.0
1266584400	1.77699	1.73746	1.78701	1.72766	0.0
1266588000	1.73746	1.74366	1.7467	1.73443	0.0
1266591600	1.74366	1.72456	1.7543	1.71404	0.0
1266595200	1.72456	1.70758	1.7257	1.70646	0.0
1266598800	1.70758	1.70818	1.71406	1.70171	0.0
1266602400	1.70818	1.69937	1.71818	1.68943	0.0
1266606000	1.69937	1.69031	1.70989	1.67984	0.0
1266609600	1.69031	1.72041	1.72254	1.68821	0.0
1266613200	1.72041	1.7596	1.77254	1.70776	0.0
1266616800	1.7596	1.75645	1.76352	1.75254	0.0
1266620400	1.75645	1.73205	1.76564	1.72299	0.0
1266624000	1.73205	1.68866	1.73235	1.68838	0.0
1266627600	1.68866	1.68427	1.70775	1.66523	0.0
1266631200	1.68427	1.69424	1.70272	1.67583	0.0
1266634800	1.69424	1.67101	1.69507	1.67019	0.0
1266638400	1.67101	1.66326	1.68155	1.65277	0.0
1266642000	1.66326	1.64502	1.6709	1.63747	0.0
1266645600	1.64502	1.64149	1.64649	1.64002	0.0
1266649200	1.64149	1.62738	1.64385	1.62504	0.0
1266652800	1.62738	1.66811	1.67955	1.61622	0.0
1266656400	1.66811	1.67327	1.68753	1.65389	0.0
1266660000	1.67327	1.66784	1.67766	1.66347	0.0
1266663600	1.66784	1.68376	1.68592	1.6657	0.0
1266667200	1.68376	1.68457	1.69041	1.67793	0.0
1266670800	1.68457	1.67162	1.69672	1.65956	0.0
1266674400	1.67162	1.72179	1.73895	1.65495	0.0
1266678000	1.72179	1.72591	1.74521	1.70254	0.0
1266681600	1.72591	1.75688	1.7622	1.72069	0.0
1266685200	1.75688	1.80593	1.80825	1.75462	0.0
1266688800	1.80593	1.79216	1.80824	1.78987	0.0
1266692400	1.79216	1.76608	1.81314	1.7454	0.0
1266696000	1.76608	1.76232	1.77832	1.75011	0.0
1266699600	1.76232	1.73769	1.77273	1.72743	0.0
1266703200	1.73769	1.75004	1.77327	1.71461	0.0
1266706800	1.75004	1.78142	1.78928	1.74231	0.0
1266710400	1.78142	1.77518	1.79068	1.76595	0.0
1266714000	1.77518	1.72025	1.7754	1.72003	0.0
1266717600	1.72025	1.715	1.72906	1.70622	0.0
1266721200	1.715	1.73686	1.7384	1.71348	0.0
1266724800	1.73686	1.73114	1.74211	1.72591	0.0
1266728400	1.73114	1.7405	1.74435	1.72732	0.0
1266732000	1.7405	1.76983	1.78046	1.73005	0.0
1266735600	1.76983	1.76812	1.77423	1.76373	0.0
1266739200	1.76812	1.76168	1.77234	1.75746	0.0
1266742800	1.76168	1.76773	1.78402	1.74544	0.0
1266746400	1.76773	1.76132	1.77579	1.75328	0.0
1266750000	1.76132	1.72372	1.76731	1.71785	0.0
1266753600	1.72372	1.75014	1.76048	1.71353	0.0
1266757200	1.75014	1.77101	1.78205	1.73922	0.0
1266760800	1.77101	1.77199	1.77567	1.76734	0.0
1266764400	1.77199	1.72509	1.77242	1.72468	0.0
1266768000	1.72509	1.73198	1.73204	1.72503	0.0
1266771600	1.73198	1.73186	1.74169	1.72214	0.0
1266775200	1.73186	1.75353	1.76792	1.71765	0.0
1266778800	1.75353	1.73301	1.77208	1.71468	0.0
1266782400	1.73301	1.78851	1.79422	1.72748	0.0
1266786000	1.78851	1.79038	1.79899	1.77992	0.0
1266789600	1.79038	1.79506	1.80539	1.78007	0.0
1266793200	1.79506	1.79621	1.80385	1.78742	0.0
1266796800	1.79621	1.79809	1.8172	1.77711	0.0
1266800400	1.79809	1.79075	1.81155	1.77735	0.0
1266804000	1.79075	1.80454	1.80571	1.78959	0.0
1266807600	1.80454	1.82583	1.83376	1.7967	0.0
1266811200	1.82583	1.84523	1.853	1.81815	0.0
1266814800	1.84523	1.85848	1.87037	1.83343	0.0
1266818400	1.85848	1.86308	1.86408	1.85749	0.0
1266822000	1.86308	1.88346	1.90003	1.84669	0.0
1266825600	1.88346	1.88198	1.89834	1.86711	0.0
1266829200	1.88198	1.85475	1.8866	1.85019	0.0
1266832800	1.85475	1.83231	1.85852	1.82858	0.0
1266836400	1.83231	1.85939	1.88264	1.8094	0.0
1266840000	1.85939	1.85941	1.87038	1.84842	0.0
1266843600	1.85941	1.87605	1.88829	1.84728	0.0
1266847200	1.87605	1.88268	1.88405	1.87468	0.0
1266850800	1.88268	1.86359	1.89277	1.8536	0.0
1266854400	1.86359	1.85524	1.87051	1.84835	0.0
1266858000	1.85524	1.87608	1.87952	1.85184	0.0
1266861600	1.87608	1.86539	1.88871	1.85283	0.0
1266865200	1.86539	1.87009	1.87129	1.86419	0.0
1266868800	1.87009	1.84242	1.8883	1.82448	0.0
1266872400	1.84242	1.83548	1.85198	1.82596	0.0
1266876000	1.83548	1.84107	1.84592	1.83064	0.0
1266879600	1.84107	1.84506	1.855	1.83114	0.0
1266883200	1.84506	1.85929	1.86541	1.83898	0.0
1266886800	1.85929	1.85672	1.87291	1.84311	0.0
1266890400	1.85672	1.84047	1.87407	1.82327	0.0
1266894000	1.84047	1.82909	1.84093	1.82863	0.0
1266897600	1.82909	1.84495	1.85466	1.81946	0.0
1266901200	1.84495	1.81101	1.86295	1.79335	0.0
1266904800	1.81101	1.81075	1.81374	1.80802	0.0
1266908400	1.81075	1.80098	1.81222	1.79952	0.0
1266912000	1.80098	1.76995	1.80224	1.76872	0.0
1266915600	1.76995	1.77679	1.78676	1.76001	0.0
1266919200	1.77679	1.78134	1.78243	1.77569	0.0
1266922800	1.78134	1.79821	1.799	1.78055	0.0
1266926400	1.79821	1.82937	1.84292	1.78489	0.0
1266930000	1.82937	1.83607	1.84225	1.82322	0.0
1266933600	1.83607	1.81084	1.85685	1.79034	0.0
1266937200	1.81084	1.80921	1.82807	1.792	0.0
1266940800	1.80921	1.80199	1.81525	1.79597	0.0
1266944400	1.80199	1.77376	1.80484	1.77095	0.0
1266948000	1.77376	1.72978	1.77695	1.72667	0.0
1266951600	1.72978	1.7311	1.73218	1.7287	0.0
1266955200	1.7311	1.72518	1.74003	1.71628	0.0
1266958800	1.72518	1.6911	1.73682	1.67969	0.0
1266962400	1.6911	1.69528	1.70928	1.67713	0.0
1266966000	1.69528	1.70524	1.72175	1.67886	0.0
1266969600	1.70524	1.71271	1.72644	1.69156	0.0
1266973200	1.71271	1.67537	1.71706	1.67112	0.0
1266976800	1.67537	1.65084	1.67797	1.64829	0.0
1266980400	1.65084	1.68746	1.69644	1.64206	0.0
1266984000	1.68746	1.71425	1.72559	1.67629	0.0
1266987600	1.71425	1.72866	1.75233	1.69078	0.0
1266991200	1.72866	1.75042	1.75422	1.72491	0.0
1266994800	1.75042	1.74271	1.75069	1.74244	0.0
1266998400	1.74271	1.72721	1.74908	1.72089	0.0
1267002000	1.72721	1.70155	1.73502	1.69386	0.0
1267005600	1.70155	1.71899	1.72385	1.69675	0.0
1267009200	1.71899	1.69194	1.73156	1.67957	0.0
1267012800	1.69194	1.7194	1.72655	1.68491	0.0
1267016400	1.7194	1.72153	1.72277	1.71816	0.0
1267020000	1.72153	1.68311	1.74356	1.66157	0.0
1267023600	1.68311	1.70746	1.7107	1.67992	0.0
1267027200	1.70746	1.68744	1.71694	1.67807	0.0
1267030800	1.68744	1.70127	1.71921	1.66964	0.0
1267034400	1.70127	1.68908	1.70794	1.68246	0.0
1267038000	1.68908	1.65799	1.7169	1.63069	0.0
1267041600	1.65799	1.634	1.68303	1.60932	0.0
1267045200	1.634	1.59517	1.63643	1.5928	0.0
1267048800	1.59517	1.59497	1.59695	1.59319	0.0
1267052400	1.59497	1.58578	1.61162	1.56923	0.0
1267056000	1.58578	1.6007	1.60961	1.57695	0.0
1267059600	1.6007	1.58312	1.60314	1.58071	0.0
1267063200	1.58312	1.58651	1.60002	1.56963	0.0
1267066800	1.58651	1.5929	1.59727	1.58215	0.0
1267070400	1.5929	1.5979	1.59914	1.59166	0.0
1267074000	1.5979	1.60399	1.60955	1.59236	0.0
1267077600	1.60399	1.60524	1.61422	1.59502	0.0
1267081200	1.60524	1.60065	1.61283	1.59308	0.0
1267084800	1.60065	1.59501	1.60533	1.59035	0.0
1267088400	1.59501	1.62014	1.63302	1.58233	0.0
1267092000	1.62014	1.67335	1.68413	1.60971	0.0
1267095600	1.67335	1.69584	1.70293	1.66635	0.0
1267099200	1.69584	1.67636	1.70497	1.66733	0.0
1267102800	1.67636	1.69664	1.69926	1.67378	0.0
1267106400	1.69664	1.69479	1.69866	1.69277	0.0
1267110000	1.69479	1.7006	1.71615	1.67929	0.0
1267113600	1.7006	1.67832	1.70911	1.66992	0.0
1267117200	1.67832	1.66234	1.68839	1.65237	0.0
1267120800	1.66234	1.66085	1.6758	1.64739	0.0
1267124400	1.66085	1.68528	1.69836	1.64795	0.0
1267128000	1.68528	1.67322	1.6894	1.66913	0.0
1267131600	1.67322	1.68419	1.69854	1.65897	0.0
1267135200	1.68419	1.65063	1.6988	1.63631	0.0
1267138800	1.65063	1.63177	1.65375	1.62869	0.0
1267142400	1.63177	1.61437	1.63752	1.60869	0.0
1267146000	1.61437	1.61771	1.63073	1.60137	0.0
1267149600	1.61771	1.65406	1.66007	1.61183	0.0
1267153200	1.65406	1.68168	1.69966	1.63638	0.0
1267156800	1.68168	1.70016	1.71151	1.67046	0.0
1267160400	1.70016	1.69318	1.71933	1.67409	0.0
1267164000	1.69318	1.68146	1.70754	1.66719	0.0
1267167600	1.68146	1.68424	1.68554	1.68016	0.0
1267171200	1.68424	1.72889	1.72948	1.68366	0.0
1267174800	1.72889	1.75174	1.7771	1.70387	0.0
1267178400	1.75174	1.7329	1.75488	1.72979	0.0
1267182000	1.7329	1.73969	1.75024	1.72238	0.0
1267185600	1.73969	1.74157	1.75628	1.72499	0.0
1267189200	1.74157	1.75844	1.76217	1.73787	0.0
1267192800	1.75844	1.74663	1.7655	1.73961	0.0
1267196400	1.74663	1.78126	1.81188	1.7166	0.0
1267200000	1.78126	1.81734	1.8241	1.77462	0.0
1267203600	1.81734	1.836	1.84084	1.81255	0.0
1267207200	1.836	1.78335	1.85648	1.76346	0.0
1267210800	1.78335	1.80795	1.81593	1.77548	0.0
1267214400	1.80795	1.79679	1.81447	1.79031	0.0
1267218000	1.79679	1.7689	1.81884	1.74719	0.0
1267221600	1.7689	1.76712	1.77681	1.75922	0.0
1267225200	1.76712	1.74498	1.77883	1.73342	0.0
1267228800	1.74498	1.77742	1.78737	1.73521	0.0
1267232400	1.77742	1.7802	1.78072	1.7769	0.0
1267236000	1.7802	1.78813	1.80165	1.76675	0.0
1267239600	1.78813	1.84138	1.86378	1.76638	0.0
1267243200	1.84138	1.88801	1.89282	1.83669	0.0
1267246800	1.88801	1.90692	1.91062	1.88434	0.0
1267250400	1.90692	1.92385	1.92736	1.90344	0.0
1267254000	1.92385	1.9713	1.9761	1.91916	0.0
1267257600	1.9713	1.93974	1.99647	1.91497	0.0
1267261200	1.93974	1.93527	1.95709	1.91797	0.0
1267264800	1.93527	1.91179	1.93759	1.9095	0.0
1267268400	1.91179	1.94843	1.9691	1.8915	0.0
1267272000	1.94843	1.9657	1.96942	1.94474	0.0
1267275600	1.9657	1.98076	1.99964	1.94696	0.0
1267279200	1.98076	1.96226	1.98122	1.9618	0.0
1267282800	1.96226	1.99053	1.99746	1.95543	0.0
1267286400	1.99053	1.98186	2.00151	1.97093	0.0
1267290000	1.98186	1.99762	2.00639	1.97316	0.0
1267293600	1.99762	2.02103	2.02463	1.99406	0.0
1267297200	2.02103	2.02632	2.03334	2.01404	0.0
1267300800	2.02632	2.02827	2.03129	2.02331	0.0
1267304400	2.02827	2.02855	2.04601	2.01081	0.0
1267308000	2.02855	2.03098	2.04214	2.0174	0.0
1267311600	2.03098	2.01746	2.03952	2.00897	0.0
1267315200	2.01746	1.99838	2.02494	1.99096	0.0
1267318800	1.99838	1.96698	2.02248	1.94325	0.0
1267322400	1.96698	1.95275	1.97758	1.94223	0.0
1267326000	1.95275	1.95175	1.95777	1.94673	0.0
1267329600	1.95175	1.93327	1.95277	1.93225	0.0
1267333200	1.93327	1.95653	1.96832	1.92162	0.0
1267336800	1.95653	2.00169	2.02008	1.93856	0.0
1267340400	2.00169	2.00198	2.03372	1.96997	0.0
1267344000	2.00198	1.9992	2.01236	1.98884	0.0
1267347600	1.9992	1.9995	2.01539	1.98332	0.0
1267351200	1.9995	1.99794	2.0	1.99744	0.0
1267354800	1.99794	2.01352	2.02732	1.98425	0.0
1267358400	2.01352	2.02716	2.04659	1.99422	0.0
1267362000	2.02716	2.05252	2.06051	2.01927	0.0
1267365600	2.05252	2.09308	2.09673	2.04894	0.0
1267369200	2.09308	2.0933	2.102	2.08438	0.0
1267372800	2.0933	2.11546	2.12056	2.08826	0.0
1267376400	2.11546	2.12134	2.12744	2.10937	0.0
1267380000	2.12134	2.11671	2.15402	2.0841	0.0
1267383600	2.11671	2.08713	2.12234	2.08157	0.0
1267387200	2.08713	2.08737	2.09595	2.07855	0.0
1267390800	2.08737	2.11313	2.11636	2.08418	0.0
1267394400	2.11313	2.13987	2.13987	2.11313	0.0
1267398000	2.13987	2.11714	2.14698	2.1101	0.0
1267401600	2.11714	2.10389	2.13207	2.08906	0.0
1267405200	2.10389	2.07677	2.10567	2.07501	0.0
1267408800	2.07677	2.13268	2.14623	2.06358	0.0
1267412400	2.13268	2.15091	2.15902	2.12463	0.0
1267416000	2.15091	2.17232	2.18287	2.14046	0.0
1267419600	2.17232	2.16995	2.19916	2.14314	0.0
1267423200	2.16995	2.17732	2.1865	2.1608	0.0
1267426800	2.17732	2.17388	2.17863	2.17257	0.0
1267430400	2.17388	2.20172	2.22183	2.15402	0.0
1267434000	2.20172	2.17731	2.22479	2.15449	0.0
1267437600	2.17731	2.1788	2.1883	2.16782	0.0
1267441200	2.1788	2.18792	2.20005	2.16673	0.0
1267444800	2.18792	2.18908	2.19304	2.18397	0.0
1267448400	2.18908	2.18884	2.19713	2.18079	0.0
1267452000	2.18884	2.25399	2.25775	2.18519	0.0
1267455600	2.25399	2.24504	2.25864	2.24042	0.0
1267459200	2.24504	2.27882	2.30958	2.21475	0.0
1267462800	2.27882	2.27656	2.28432	2.27107	0.0
1267466400	2.27656	2.28159	2.28427	2.27388	0.0
1267470000	2.28159	2.25797	2.30548	2.23432	0.0
1267473600	2.25797	2.24669	2.26729	2.23742	0.0
1267477200	2.24669	2.21534	2.26406	2.19822	0.0
1267480800	2.21534	2.19514	2.21941	2.19111	0.0
1267484400	2.19514	2.22316	2.23637	2.18209	0.0
1267488000	2.22316	2.25817	2.26952	2.21199	0.0
1267491600	2.25817	2.27439	2.28712	2.24553	0.0
1267495200	2.27439	2.23257	2.28314	2.22398	0.0
1267498800	2.23257	2.19593	2.23493	2.1936	0.0
1267502400	2.19593	2.14282	2.20058	2.13828	0.0
